Country Code,Name,Year,Labour_Force,Fertility_Rate,Continent
SOM,Somalia,1990,21.71199989,7.398,Africa
SOM,Somalia,1995,21.33499908,7.654,Africa
SOM,Somalia,2000,20.74699974,7.627,Africa
SOM,Somalia,2005,20.54500008,7.306,Africa
SOM,Somalia,2010,20.48800087,6.865,Africa
SOM,Somalia,2015,20.83799934,6.363,Africa
SOM,Somalia,2020,20.83300018,5.885,Africa
SSD,South Sudan,1990,71.56700134,6.761,Africa
SSD,South Sudan,1995,71.49900055,6.554,Africa
SSD,South Sudan,2000,71.38999939,6.223,Africa
SSD,South Sudan,2005,71.55799866,5.803,Africa
SSD,South Sudan,2010,71.79399872,5.376,Africa
SSD,South Sudan,2015,72.13600159,4.937,Africa
SSD,South Sudan,2020,69.22799683,4.543,Africa
SVK,Slovak Republic,1990,59.19200134,2.09,Europe
SVK,Slovak Republic,1995,51.49300003,1.52,Europe
SVK,Slovak Republic,2000,52.26800156,1.3,Europe
SVK,Slovak Republic,2005,51.31299973,1.27,Europe
SVK,Slovak Republic,2010,50.81800079,1.43,Europe
SVK,Slovak Republic,2015,51.96699905,1.4,Europe
SVK,Slovak Republic,2020,51.94100189,1.57,Europe
SVN,Slovenia,1990,51.21300125,1.46,Europe
SVN,Slovenia,1995,51.20100021,1.29,Europe
SVN,Slovenia,2000,51.4090004,1.26,Europe
SVN,Slovenia,2005,52.90200043,1.26,Europe
SVN,Slovenia,2010,53.24900055,1.57,Europe
SVN,Slovenia,2015,51.87900162,1.57,Europe
SVN,Slovenia,2020,53.2179985,1.6,Europe
SWE,Sweden,1990,63.13600159,2.13,Europe
SWE,Sweden,1995,59.09199905,1.73,Europe
SWE,Sweden,2000,58.35900116,1.54,Europe
SWE,Sweden,2005,58.82300186,1.77,Europe
SWE,Sweden,2010,58.93700027,1.98,Europe
SWE,Sweden,2015,60.68999863,1.85,Europe
SWE,Sweden,2020,60.62799835,1.66,Europe
SWZ,Eswatini,1990,43.88600159,5.106,Africa
SWZ,Eswatini,1995,44.47600174,4.434,Africa
SWZ,Eswatini,2000,45.45600128,3.915,Africa
SWZ,Eswatini,2005,46.16400146,3.663,Africa
SWZ,Eswatini,2010,46.625,3.342,Africa
SWZ,Eswatini,2015,46.8769989,3.065,Africa
SWZ,Eswatini,2020,44.88399887,2.919,Africa
SYR,Syrian Arab Republic,1990,19.06299973,5.309,Asia
SYR,Syrian Arab Republic,1995,20.47100067,4.501,Asia
SYR,Syrian Arab Republic,2000,20.8409996,4.076,Asia
SYR,Syrian Arab Republic,2005,16.37599945,3.814,Asia
SYR,Syrian Arab Republic,2010,12.96800041,3.404,Asia
SYR,Syrian Arab Republic,2015,15.81000042,2.94,Asia
SYR,Syrian Arab Republic,2020,15.43000031,2.734,Asia
TCD,Chad,1990,64.56199646,7.313,Africa
TCD,Chad,1995,63.16999817,7.425,Africa
TCD,Chad,2000,60.10499954,7.354,Africa
TCD,Chad,2005,56.94300079,7.074,Africa
TCD,Chad,2010,53.70800018,6.592,Africa
TCD,Chad,2015,50.43299866,6.049,Africa
TCD,Chad,2020,46.44300079,5.553,Africa
TGO,Togo,1990,54.04000092,6.185,Africa
TGO,Togo,1995,54.32899857,5.695,Africa
TGO,Togo,2000,55.1230011,5.419,Africa
TGO,Togo,2005,55.30599976,5.179,Africa
TGO,Togo,2010,55.29199982,4.868,Africa
TGO,Togo,2015,55.55599976,4.516,Africa
TGO,Togo,2020,55.5019989,4.199,Africa
THA,Thailand,1990,65.61399841,2.113,Asia
THA,Thailand,1995,66.08799744,1.867,Asia
THA,Thailand,2000,64.99299622,1.671,Asia
THA,Thailand,2005,66.28299713,1.568,Asia
THA,Thailand,2010,63.68899918,1.542,Asia
THA,Thailand,2015,61.11399841,1.538,Asia
THA,Thailand,2020,59.20500183,1.501,Asia
TJK,Tajikistan,1990,31.43099976,5.225,Asia
TJK,Tajikistan,1995,31.32799911,4.58,Asia
TJK,Tajikistan,2000,31.27400017,3.967,Asia
TJK,Tajikistan,2005,30.93400002,3.619,Asia
TJK,Tajikistan,2010,29.20400047,3.599,Asia
TJK,Tajikistan,2015,31.82799911,3.623,Asia
TJK,Tajikistan,2020,30.39100075,3.52,Asia
TKM,Turkmenistan,1990,40.85599899,4.344,Asia
TKM,Turkmenistan,1995,46.02799988,3.512,Asia
TKM,Turkmenistan,2000,44.49700165,2.824,Asia
TKM,Turkmenistan,2005,42.68999863,2.654,Asia
TKM,Turkmenistan,2010,39.67300034,2.833,Asia
TKM,Turkmenistan,2015,37.88399887,2.93,Asia
TKM,Turkmenistan,2020,36.83599854,2.701,Asia
TLS,Timor-Leste,1990,63.81800079,5.478,Asia
TLS,Timor-Leste,1995,62,5.684,Asia
TLS,Timor-Leste,2000,63.18999863,6.113,Asia
TLS,Timor-Leste,2005,63.32699966,5.876,Asia
TLS,Timor-Leste,2010,62.01599884,4.805,Asia
TLS,Timor-Leste,2015,61.47299957,4.219,Asia
TLS,Timor-Leste,2020,61.08300018,3.853,Asia
TON,Tonga,1990,35.7519989,4.644,Oceania
TON,Tonga,1995,44.91600037,4.447,Oceania
TON,Tonga,2000,43.17900085,4.25,Oceania
TON,Tonga,2005,41.79499817,4.144,Oceania
TON,Tonga,2010,40.31800079,3.913,Oceania
TON,Tonga,2015,38.90200043,3.678,Oceania
TON,Tonga,2020,37.4659996,3.481,Oceania
TTO,Trinidad and Tobago,1990,42.17399979,2.453,North America
TTO,Trinidad and Tobago,1995,45.09999847,1.961,North America
TTO,Trinidad and Tobago,2000,47.15599823,1.753,North America
TTO,Trinidad and Tobago,2005,52.43799973,1.769,North America
TTO,Trinidad and Tobago,2010,49.72200012,1.806,North America
TTO,Trinidad and Tobago,2015,49.50299835,1.767,North America
TTO,Trinidad and Tobago,2020,46.31100082,1.699,North America
TUN,Tunisia,1990,22.10300064,3.476,Africa
TUN,Tunisia,1995,23.17000008,2.606,Africa
TUN,Tunisia,2000,23.65399933,2.142,Africa
TUN,Tunisia,2005,23.63100052,1.991,Africa
TUN,Tunisia,2010,24.87999916,2.14,Africa
TUN,Tunisia,2015,26.10700035,2.251,Africa
TUN,Tunisia,2020,25.50799942,2.151,Africa
TUR,Turkiye,1990,34.30599976,3.107,Asia
TUR,Turkiye,1995,31.15999985,2.755,Asia
TUR,Turkiye,2000,26.82500076,2.503,Asia
TUR,Turkiye,2005,23.38999939,2.273,Asia
TUR,Turkiye,2010,27.25499916,2.151,Asia
TUR,Turkiye,2015,31.6079998,2.101,Asia
TUR,Turkiye,2020,30.99200058,2.039,Asia
TZA,Tanzania,1990,84.18699646,6.213,Africa
TZA,Tanzania,1995,84.25900269,5.883,Africa
TZA,Tanzania,2000,84.34899902,5.689,Africa
TZA,Tanzania,2005,86.59200287,5.638,Africa
TZA,Tanzania,2010,83.85500336,5.427,Africa
TZA,Tanzania,2015,80.04599762,5.079,Africa
TZA,Tanzania,2020,79.36599731,4.773,Africa
UGA,Uganda,1990,61.95999908,7.091,Africa
UGA,Uganda,1995,62.64899826,7.018,Africa
UGA,Uganda,2000,63.59500122,6.866,Africa
UGA,Uganda,2005,64.49900055,6.594,Africa
UGA,Uganda,2010,65.43399811,6.111,Africa
UGA,Uganda,2015,66.02799988,5.394,Africa
UGA,Uganda,2020,63.08300018,4.703,Africa
UKR,Ukraine,1990,53.52099991,1.85,Europe
UKR,Ukraine,1995,53.20500183,1.398,Europe
UKR,Ukraine,2000,52.91799927,1.116,Europe
UKR,Ukraine,2005,52.65599823,1.213,Europe
UKR,Ukraine,2010,51.84999847,1.443,Europe
UKR,Ukraine,2015,50.40499878,1.506,Europe
UKR,Ukraine,2020,48.15200043,1.217,Europe
URY,Uruguay,1990,43.07300186,2.52,South America
URY,Uruguay,1995,46.33800125,2.401,South America
URY,Uruguay,2000,49.02799988,2.237,South America
URY,Uruguay,2005,49.91500092,2.097,South America
URY,Uruguay,2010,54.94599915,2.011,South America
URY,Uruguay,2015,56.33499908,1.997,South America
URY,Uruguay,2020,54.10100174,1.952,South America
USA,United States,1990,56.53900146,2.081,North America
USA,United States,1995,58.14199829,1.978,North America
USA,United States,2000,59.02500153,2.056,North America
USA,United States,2005,58.32600021,2.057,North America
USA,United States,2010,57.69100189,1.931,North America
USA,United States,2015,55.81499863,1.8435,North America
USA,United States,2020,55.38999939,1.6375,North America
UZB,Uzbekistan,1990,53.74900055,4.072,Asia
UZB,Uzbekistan,1995,57.71699905,3.596,Asia
UZB,Uzbekistan,2000,56.23899841,2.58,Asia
UZB,Uzbekistan,2005,53.72399902,2.36,Asia
UZB,Uzbekistan,2010,50.25400162,2.342,Asia
UZB,Uzbekistan,2015,47.76399994,2.491,Asia
UZB,Uzbekistan,2020,44.83800125,2.9,Asia
VCT,St. Vincent and the Grenadines,1990,43.96099854,2.956,North America
VCT,St. Vincent and the Grenadines,1995,46.61500168,2.703,North America
VCT,St. Vincent and the Grenadines,2000,48.89699936,2.379,North America
VCT,St. Vincent and the Grenadines,2005,51.92599869,2.17,North America
VCT,St. Vincent and the Grenadines,2010,52.98600006,2.07,North America
VCT,St. Vincent and the Grenadines,2015,53.68700027,1.953,North America
VCT,St. Vincent and the Grenadines,2020,52.58800125,1.854,North America
VEN,"Venezuela, RB",1990,47.14300156,3.448,South America
VEN,"Venezuela, RB",1995,48.56800079,3.082,South America
VEN,"Venezuela, RB",2000,48.17200089,2.822,South America
VEN,"Venezuela, RB",2005,49.40499878,2.629,South America
VEN,"Venezuela, RB",2010,49.56000137,2.471,South America
VEN,"Venezuela, RB",2015,48.92399979,2.34,South America
VEN,"Venezuela, RB",2020,34.4280014,2.23,South America
VIR,Virgin Islands (U.S.),1990,59.39599991,2.954,North America
VIR,Virgin Islands (U.S.),1995,55.59799957,2.481,North America
VIR,Virgin Islands (U.S.),2000,54.00500107,2.06,North America
VIR,Virgin Islands (U.S.),2005,56.36299896,2.24,North America
VIR,Virgin Islands (U.S.),2010,55.63100052,2.3,North America
VIR,Virgin Islands (U.S.),2015,49.24300003,2.11,North America
VIR,Virgin Islands (U.S.),2020,41.38399887,2.03,North America
VNM,Vietnam,1990,74.31099701,3.553,Asia
VNM,Vietnam,1995,72.83599854,2.714,Asia
VNM,Vietnam,2000,68.74700165,2.01,Asia
VNM,Vietnam,2005,68.54699707,1.894,Asia
VNM,Vietnam,2010,71.52300262,1.938,Asia
VNM,Vietnam,2015,72.43299866,2.014,Asia
VNM,Vietnam,2020,69.66400146,2.046,Asia
VUT,Vanuatu,1990,60.76699829,4.926,Oceania
VUT,Vanuatu,1995,60.66199875,4.708,Oceania
VUT,Vanuatu,2000,60.31000137,4.492,Oceania
VUT,Vanuatu,2005,60.70199966,4.301,Oceania
VUT,Vanuatu,2010,60.26100159,4.1,Oceania
VUT,Vanuatu,2015,60.53099823,3.898,Oceania
VUT,Vanuatu,2020,59.5530014,3.707,Oceania
WSM,Samoa,1990,32.57500076,5.118,Oceania
WSM,Samoa,1995,32.52399826,4.751,Oceania
WSM,Samoa,2000,31.93499947,4.503,Oceania
WSM,Samoa,2005,31.45700073,4.46,Oceania
WSM,Samoa,2010,31.45800018,4.338,Oceania
WSM,Samoa,2015,31.43199921,4.029,Oceania
WSM,Samoa,2020,30.77499962,3.785,Oceania
YEM,"Yemen, Rep.",1990,17.12999916,8.606,Asia
YEM,"Yemen, Rep.",1995,17.84399986,7.525,Asia
YEM,"Yemen, Rep.",2000,20.49399948,6.313,Asia
YEM,"Yemen, Rep.",2005,14.6260004,5.425,Asia
YEM,"Yemen, Rep.",2010,10.03199959,4.674,Asia
YEM,"Yemen, Rep.",2015,6.09499979,4.103,Asia
YEM,"Yemen, Rep.",2020,6.080999851,3.614,Asia
ZAF,South Africa,1990,44.16600037,3.964,Africa
ZAF,South Africa,1995,45.13800049,3.144,Africa
ZAF,South Africa,2000,46.32699966,2.694,Africa
ZAF,South Africa,2005,47.43600082,2.603,Africa
ZAF,South Africa,2010,44.51399994,2.598,Africa
ZAF,South Africa,2015,47.56399918,2.484,Africa
ZAF,South Africa,2020,44.04399872,2.358,Africa
ZMB,Zambia,1990,73.50700378,6.442,Africa
ZMB,Zambia,1995,73.63500214,6.189,Africa
ZMB,Zambia,2000,73.74199677,6.036,Africa
ZMB,Zambia,2005,73.62799835,5.794,Africa
ZMB,Zambia,2010,70.60800171,5.415,Africa
ZMB,Zambia,2015,69.5039978,4.918,Africa
ZMB,Zambia,2020,69.24099731,4.496,Africa
ZWE,Zimbabwe,1990,76.63600159,4.862,Africa
ZWE,Zimbabwe,1995,77.02500153,4.088,Africa
ZWE,Zimbabwe,2000,77.35700226,3.748,Africa
ZWE,Zimbabwe,2005,77.61000061,3.775,Africa
ZWE,Zimbabwe,2010,77.52700043,4.034,Africa
ZWE,Zimbabwe,2015,80.2990036,3.896,Africa
ZWE,Zimbabwe,2020,78.98000336,3.46,Africa
